image_id,label
epinard/000306__flipv.png,4
weeds/DSC01601_geotag_ROI_6.png,0
persil/001125.png,3
persil/001499.png,3
persil/000608__flipv.png,3
hors_type/DSC01530_geotag_ROI_15__rot90.png,1
hors_type/DSC01570_geotag_ROI_5__rot90.png,1
epinard/001093.png,4
persil/000948.png,3
persil/001011.png,3
hors_type/DSC01541_geotag_ROI_6__rot90.png,1
persil/001528__flipv.png,3
weeds/DSC01488_geotag_ROI_22.png,0
weeds/DSC01486_geotag_ROI_71.png,0
persil/001793__flipv.png,3
hors_type/DSC01512_geotag_ROI_28__rot-90.png,1
persil/001653__flipv.png,3
betterave/001890__rot-180.png,2
epinard/000747.png,4
betterave/000621__rot-180.png,2
persil/001174.png,3
persil/001631.png,3
persil/000709__flipv.png,3
hors_type/DSC01538_geotag_ROI_20.png,1
weeds/DSC01605_geotag_ROI_550.png,0
weeds/DSC01562_geotag_ROI_43.png,0
persil/000886.png,3
persil/000858.png,3
weeds/DSC01563_geotag_ROI_3.png,0
weeds/DSC01562_geotag_ROI_40.png,0
epinard/000728__flipv.png,4
betterave/001888__flipv.png,2
epinard/000909.png,4
persil/001136__flipv.png,3
hors_type/DSC01547_geotag_ROI_1.png,1
epinard/000164.png,4
weeds/DSC01534_geotag_ROI_3.png,0
persil/001356.png,3
betterave/000931.png,2
weeds/DSC01605_geotag_ROI_273.png,0
betterave/000534__fliph.png,2
betterave/000607.png,2
betterave/001491__fliph.png,2
persil/001192.png,3
hors_type/DSC01506_geotag_ROI_21__rot90.png,1
persil/001636__flipv.png,3
hors_type/DSC01482_geotag_ROI_93__rot90.png,1
hors_type/DSC01518_geotag_ROI_2__rot90.png,1
epinard/001227__fliph.png,4
epinard/000217__fliph.png,4
betterave/000847__fliph.png,2
epinard/000726.png,4
weeds/DSC01487_geotag_ROI_71.png,0
epinard/000403__fliph.png,4
weeds/DSC01491_geotag_ROI_20.png,0
epinard/000614.png,4
persil/001256.png,3
persil/001245__flipv.png,3
epinard/001142__flipv.png,4
hors_type/DSC01550_geotag_ROI_1.png,1
betterave/001417__rot-180.png,2
persil/000476.png,3
epinard/000597__flipv.png,4
betterave/001460__fliph.png,2
hors_type/DSC01620_geotag_ROI_51__flipv.png,1
hors_type/DSC01544_geotag_ROI_26__flipv.png,1
persil/000289.png,3
weeds/DSC01605_geotag_ROI_480.png,0
hors_type/DSC01630_geotag_ROI_32__flipv.png,1
betterave/001458__rot90.png,2
persil/001797.png,3
epinard/000928.png,4
epinard/000788.png,4
hors_type/DSC01544_geotag_ROI_32__rot-90.png,1
hors_type/DSC01576_geotag_ROI_32__flipv.png,1
persil/001417__flipv.png,3
hors_type/DSC01634_geotag_ROI_20.png,1
persil/001420__flipv.png,3
betterave/001853__rot90.png,2
hors_type/DSC01599_geotag_ROI_16__flipv.png,1
persil/000689__flipv.png,3
betterave/001955.png,2
persil/001273__flipv.png,3
betterave/000478__fliph.png,2
persil/001038__flipv.png,3
betterave/001859__fliph.png,2
betterave/001870__rot90.png,2
hors_type/DSC01558_geotag_ROI_1__rot-90.png,1
epinard/001190.png,4
epinard/000222__flipv.png,4
betterave/001271__fliph.png,2
epinard/000363__flipv.png,4
epinard/000383.png,4
betterave/001583__rot-180.png,2
betterave/000938__rot90.png,2
persil/000178__flipv.png,3
epinard/000694.png,4
epinard/000541.png,4
betterave/001857__flipv.png,2
epinard/001087__fliph.png,4
betterave/001986__flipv.png,2
epinard/000815__fliph.png,4
weeds/DSC01490_geotag_ROI_21.png,0
persil/001469__flipv.png,3
weeds/DSC01561_geotag_ROI_23.png,0
epinard/000426.png,4
weeds/DSC01613_geotag_ROI_19.png,0
hors_type/DSC01503_geotag_ROI_19__flipv.png,1
betterave/001954__fliph.png,2
hors_type/DSC01559_geotag_ROI_16__flipv.png,1
persil/001960__flipv.png,3
betterave/001034__fliph.png,2
weeds/DSC01488_geotag_ROI_27.png,0
epinard/000398__flipv.png,4
weeds/DSC01594_geotag_ROI_18.png,0
weeds/DSC01510_geotag_ROI_4.png,0
hors_type/DSC01598_geotag_ROI_11__rot-90.png,1
epinard/001136__fliph.png,4
persil/001491.png,3
hors_type/DSC01594_geotag_ROI_1__fliph.png,1
persil/001142.png,3
hors_type/DSC01521_geotag_ROI_24__rot90.png,1
epinard/000362__flipv.png,4
persil/001537.png,3
betterave/000429__fliph.png,2
epinard/001322__fliph.png,4
weeds/DSC01486_geotag_ROI_10.png,0
epinard/000298.png,4
weeds/DSC01555_geotag_ROI_4.png,0
persil/001527.png,3
betterave/000637.png,2
persil/001611__flipv.png,3
hors_type/DSC01594_geotag_ROI_3__rot-90.png,1
betterave/001801__flipv.png,2
persil/000404__flipv.png,3
hors_type/DSC01494_geotag_ROI_3__fliph.png,1
epinard/000435__fliph.png,4
weeds/DSC01620_geotag_ROI_52.png,0
weeds/DSC01615_geotag_ROI_17.png,0
weeds/DSC01605_geotag_ROI_19.png,0
hors_type/DSC01588_geotag_ROI_5__rot-90.png,1
persil/001870__flipv.png,3
betterave/001470__rot90.png,2
betterave/001417__flipv.png,2
epinard/001280__fliph.png,4
weeds/DSC01605_geotag_ROI_723.png,0
hors_type/DSC01506_geotag_ROI_36.png,1
betterave/000527__rot-180.png,2
epinard/000007__flipv.png,4
hors_type/DSC01506_geotag_ROI_30.png,1
persil/000593__flipv.png,3
weeds/022042.png,0
epinard/001210.png,4
persil/000273.png,3
persil/000060__flipv.png,3
weeds/000061.png,0
persil/001534.png,3
weeds/DSC01605_geotag_ROI_756.png,0
hors_type/DSC01535_geotag_ROI_7__rot-90.png,1
hors_type/DSC01608_geotag_ROI_16__rot90.png,1
hors_type/DSC01577_geotag_ROI_1.png,1
persil/000900.png,3
hors_type/DSC01485_geotag_ROI_55.png,1
hors_type/DSC01528_geotag_ROI_13.png,1
betterave/000555__fliph.png,2
weeds/DSC01494_geotag_ROI_45.png,0
epinard/000698.png,4
weeds/DSC01615_geotag_ROI_16.png,0
weeds/018363.png,0
betterave/001696.png,2
betterave/001577__rot90.png,2
betterave/000955__rot-180.png,2
persil/001217__flipv.png,3
hors_type/DSC01567_geotag_ROI_0__rot90.png,1
betterave/000324__rot90.png,2
hors_type/DSC01567_geotag_ROI_24.png,1
persil/001986.png,3
persil/000762__flipv.png,3
epinard/000833.png,4
epinard/001319__fliph.png,4
epinard/001200.png,4
epinard/000010__fliph.png,4
weeds/DSC01620_geotag_ROI_38.png,0
persil/000704.png,3
persil/001738.png,3
weeds/DSC01530_geotag_ROI_1.png,0
hors_type/DSC01614_geotag_ROI_26__rot90.png,1
betterave/000773__fliph.png,2
hors_type/DSC01576_geotag_ROI_28__flipv.png,1
betterave/001973__rot90.png,2
weeds/DSC01604_geotag_ROI_42.png,0
persil/001351.png,3
weeds/DSC01486_geotag_ROI_48.png,0
betterave/001941__rot90.png,2
weeds/010189.png,0
hors_type/DSC01535_geotag_ROI_16__rot90.png,1
epinard/000595__flipv.png,4
persil/000747__flipv.png,3
hors_type/DSC01611_geotag_ROI_5__flipv.png,1
epinard/000483__fliph.png,4
betterave/000620.png,2
epinard/000180.png,4
weeds/DSC01521_geotag_ROI_1.png,0
persil/001905.png,3
weeds/DSC01605_geotag_ROI_644.png,0
persil/001603.png,3
epinard/000848.png,4
weeds/DSC01620_geotag_ROI_113.png,0
persil/000830.png,3
weeds/DSC01492_geotag_ROI_19.png,0
hors_type/DSC01544_geotag_ROI_35__rot-90.png,1
weeds/DSC01605_geotag_ROI_1.png,0
persil/000455.png,3
betterave/001712.png,2
epinard/000795__fliph.png,4
epinard/000290.png,4
weeds/DSC01485_geotag_ROI_8.png,0
persil/000033.png,3
epinard/001111__flipv.png,4
epinard/000206__flipv.png,4
betterave/001487__fliph.png,2
epinard/000307.png,4
persil/000581__flipv.png,3
weeds/DSC01573_geotag_ROI_11.png,0
weeds/DSC01592_geotag_ROI_26.png,0
betterave/000979__fliph.png,2
persil/000860__flipv.png,3
persil/001057.png,3
persil/001468.png,3
weeds/DSC01488_geotag_ROI_1.png,0
persil/001938.png,3
hors_type/DSC01482_geotag_ROI_109__rot-90.png,1
persil/000345.png,3
persil/000680.png,3
betterave/000522__fliph.png,2
betterave/000630__rot90.png,2
persil/000148__flipv.png,3
hors_type/DSC01559_geotag_ROI_6__fliph.png,1
persil/000472__flipv.png,3
hors_type/DSC01588_geotag_ROI_24__fliph.png,1
epinard/001208.png,4
weeds/DSC01605_geotag_ROI_515.png,0
persil/001430.png,3
betterave/001410.png,2
persil/000514.png,3
betterave/001554__rot-180.png,2
persil/001440__flipv.png,3
hors_type/DSC01482_geotag_ROI_110__rot90.png,1
betterave/001398.png,2
hors_type/DSC01535_geotag_ROI_15.png,1
weeds/DSC01589_geotag_ROI_22.png,0
persil/000341__flipv.png,3
betterave/000694.png,2
epinard/000093.png,4
weeds/DSC01555_geotag_ROI_13.png,0
hors_type/DSC01518_geotag_ROI_5__rot90.png,1
hors_type/DSC01566_geotag_ROI_3.png,1
weeds/DSC01507_geotag_ROI_6.png,0
persil/001921__flipv.png,3
weeds/DSC01605_geotag_ROI_558.png,0
epinard/000912.png,4
betterave/000412__fliph.png,2
betterave/000833__rot90.png,2
betterave/000683__flipv.png,2
weeds/DSC01605_geotag_ROI_377.png,0
persil/000568__flipv.png,3
weeds/DSC01485_geotag_ROI_45.png,0
persil/001657__flipv.png,3
hors_type/DSC01579_geotag_ROI_2__flipv.png,1
persil/001639__flipv.png,3
hors_type/DSC01562_geotag_ROI_14__rot-90.png,1
epinard/000966.png,4
betterave/001500__fliph.png,2
betterave/001862__rot90.png,2
weeds/018914.png,0
betterave/001696__fliph.png,2
persil/001849__flipv.png,3
epinard/000591__fliph.png,4
persil/000498__flipv.png,3
weeds/DSC01605_geotag_ROI_641.png,0
weeds/DSC01605_geotag_ROI_447.png,0
persil/001321.png,3
betterave/000737__fliph.png,2
betterave/001291.png,2
betterave/000670__flipv.png,2
epinard/001069.png,4
hors_type/DSC01562_geotag_ROI_66.png,1
betterave/001998__fliph.png,2
weeds/DSC01605_geotag_ROI_609.png,0
hors_type/DSC01508_geotag_ROI_10.png,1
epinard/000627.png,4
betterave/001489__rot90.png,2
betterave/000784.png,2
persil/000836.png,3
weeds/DSC01605_geotag_ROI_573.png,0
persil/001085.png,3
weeds/DSC01605_geotag_ROI_327.png,0
betterave/000534__rot-180.png,2
weeds/DSC01619_geotag_ROI_20.png,0
hors_type/DSC01512_geotag_ROI_31__flipv.png,1
betterave/000722__rot-180.png,2
epinard/000013__flipv.png,4
epinard/001309__fliph.png,4
weeds/DSC01609_geotag_ROI_3.png,0
persil/000288.png,3
persil/001098.png,3
epinard/000990__fliph.png,4
persil/000315__flipv.png,3
epinard/001063__flipv.png,4
betterave/000745.png,2
hors_type/DSC01482_geotag_ROI_79__flipv.png,1
persil/001474__flipv.png,3
betterave/000338__flipv.png,2
persil/001508__flipv.png,3
hors_type/DSC01544_geotag_ROI_22__fliph.png,1
weeds/DSC01529_geotag_ROI_2.png,0
hors_type/DSC01544_geotag_ROI_36__flipv.png,1
betterave/001925__fliph.png,2
persil/000046__flipv.png,3
betterave/000528.png,2
epinard/000470__fliph.png,4
epinard/001207__flipv.png,4
weeds/022154.png,0
weeds/000168.png,0
persil/000731__flipv.png,3
weeds/DSC01602_geotag_ROI_17.png,0
persil/000740__flipv.png,3
persil/001202.png,3
weeds/DSC01544_geotag_ROI_31.png,0
persil/001309__flipv.png,3
persil/001047.png,3
betterave/001162__rot90.png,2
persil/000852__flipv.png,3
persil/000358__flipv.png,3
hors_type/DSC01637_geotag_ROI_51__flipv.png,1
epinard/001285__fliph.png,4
epinard/000330__fliph.png,4
hors_type/DSC01530_geotag_ROI_15.png,1
epinard/001017__flipv.png,4
betterave/000812__rot-180.png,2
epinard/000975.png,4
persil/000997__flipv.png,3
betterave/001364__rot-180.png,2
betterave/001889__rot-180.png,2
betterave/000404.png,2
persil/000347__flipv.png,3
betterave/000493__rot90.png,2
weeds/008784.png,0
hors_type/DSC01599_geotag_ROI_39.png,1
betterave/000787.png,2
persil/001622__flipv.png,3
hors_type/DSC01482_geotag_ROI_35__rot-90.png,1
hors_type/DSC01634_geotag_ROI_9__rot90.png,1
persil/000606.png,3
weeds/DSC01605_geotag_ROI_267.png,0
persil/001139__flipv.png,3
epinard/001127__flipv.png,4
epinard/001113__fliph.png,4
hors_type/DSC01550_geotag_ROI_1__flipv.png,1
hors_type/DSC01594_geotag_ROI_13.png,1
betterave/000873.png,2
betterave/001858__flipv.png,2
persil/000206__flipv.png,3
persil/000574.png,3
weeds/DSC01619_geotag_ROI_45.png,0
betterave/000510__fliph.png,2
epinard/000881.png,4
weeds/DSC01561_geotag_ROI_3.png,0
persil/001984.png,3
weeds/009248.png,0
weeds/DSC01530_geotag_ROI_2.png,0
epinard/000077__fliph.png,4
hors_type/DSC01544_geotag_ROI_21__flipv.png,1
persil/001286__flipv.png,3
weeds/DSC01595_geotag_ROI_11.png,0
persil/001711__flipv.png,3
weeds/DSC01617_geotag_ROI_14.png,0
hors_type/DSC01512_geotag_ROI_21__fliph.png,1
hors_type/DSC01521_geotag_ROI_24.png,1
weeds/DSC01605_geotag_ROI_682.png,0
weeds/DSC01605_geotag_ROI_464.png,0
hors_type/DSC01565_geotag_ROI_13__fliph.png,1
hors_type/DSC01553_geotag_ROI_39__rot-90.png,1
hors_type/DSC01602_geotag_ROI_23.png,1
weeds/DSC01562_geotag_ROI_9.png,0
betterave/000364__rot90.png,2
hors_type/DSC01482_geotag_ROI_35.png,1
persil/000475__flipv.png,3
epinard/000461__flipv.png,4
persil/001750__flipv.png,3
hors_type/DSC01503_geotag_ROI_55__rot90.png,1
hors_type/DSC01538_geotag_ROI_5.png,1
weeds/DSC01492_geotag_ROI_4.png,0
epinard/000459__fliph.png,4
weeds/DSC01590_geotag_ROI_21.png,0
persil/000100__flipv.png,3
hors_type/DSC01506_geotag_ROI_20.png,1
epinard/000062.png,4
hors_type/DSC01594_geotag_ROI_1__rot90.png,1
epinard/000052.png,4
persil/000530__flipv.png,3
betterave/000558__rot-180.png,2
persil/000435.png,3
weeds/DSC01589_geotag_ROI_44.png,0
persil/001090.png,3
betterave/000641__rot90.png,2
hors_type/DSC01632_geotag_ROI_5__fliph.png,1
weeds/000172.png,0
persil/000127.png,3
betterave/001773__fliph.png,2
epinard/001042__flipv.png,4
epinard/000676__fliph.png,4
hors_type/DSC01556_geotag_ROI_32__flipv.png,1
persil/001574.png,3
betterave/000633.png,2
betterave/000500__fliph.png,2
betterave/001577__flipv.png,2
weeds/DSC01561_geotag_ROI_24.png,0
hors_type/DSC01521_geotag_ROI_20__flipv.png,1
persil/000784__flipv.png,3
epinard/000849__fliph.png,4
betterave/000415.png,2
persil/000201__flipv.png,3
persil/001472.png,3
hors_type/DSC01553_geotag_ROI_16.png,1
betterave/000651__rot-180.png,2
weeds/011433.png,0
persil/001974__flipv.png,3
betterave/001949__rot-180.png,2
persil/000079__flipv.png,3
persil/001456__flipv.png,3
weeds/018903.png,0
betterave/000883__fliph.png,2
betterave/001416__rot-180.png,2
betterave/001970__flipv.png,2
hors_type/DSC01602_geotag_ROI_19__rot-90.png,1
weeds/DSC01620_geotag_ROI_17.png,0
persil/001647.png,3
hors_type/DSC01503_geotag_ROI_48.png,1
hors_type/DSC01506_geotag_ROI_34__fliph.png,1
betterave/000468__flipv.png,2
persil/000656.png,3
hors_type/DSC01527_geotag_ROI_6__rot-90.png,1
hors_type/DSC01594_geotag_ROI_11__rot-90.png,1
epinard/001311.png,4
persil/001155__flipv.png,3
weeds/DSC01591_geotag_ROI_4.png,0
epinard/000569.png,4
persil/000758__flipv.png,3
persil/000217.png,3
betterave/001975__rot90.png,2
persil/001036.png,3
persil/000851__flipv.png,3
epinard/000540__flipv.png,4
betterave/001521__rot-180.png,2
betterave/001780__fliph.png,2
hors_type/DSC01538_geotag_ROI_19__rot90.png,1
weeds/DSC01533_geotag_ROI_3.png,0
persil/001889__flipv.png,3
weeds/DSC01490_geotag_ROI_37.png,0
weeds/DSC01615_geotag_ROI_6.png,0
hors_type/DSC01634_geotag_ROI_9.png,1
betterave/000729__fliph.png,2
hors_type/DSC01544_geotag_ROI_35.png,1
epinard/000164__flipv.png,4
betterave/001595__fliph.png,2
epinard/000662.png,4
weeds/DSC01604_geotag_ROI_56.png,0
persil/000420.png,3
betterave/001551__fliph.png,2
hors_type/DSC01608_geotag_ROI_10__rot-90.png,1
hors_type/DSC01503_geotag_ROI_36__rot-90.png,1
weeds/DSC01606_geotag_ROI_85.png,0
hors_type/DSC01530_geotag_ROI_18__rot90.png,1
weeds/DSC01606_geotag_ROI_11.png,0
betterave/000875__rot-180.png,2
hors_type/DSC01585_geotag_ROI_2__fliph.png,1
hors_type/DSC01599_geotag_ROI_16__fliph.png,1
betterave/001791__rot90.png,2
weeds/DSC01594_geotag_ROI_23.png,0
hors_type/DSC01521_geotag_ROI_11__flipv.png,1
hors_type/DSC01599_geotag_ROI_15__fliph.png,1
weeds/DSC01605_geotag_ROI_233.png,0
persil/000771__flipv.png,3
epinard/000202__fliph.png,4
betterave/000779__fliph.png,2
epinard/000437__flipv.png,4
epinard/000427__fliph.png,4
persil/000474__flipv.png,3
persil/001541__flipv.png,3
hors_type/DSC01567_geotag_ROI_32.png,1
persil/000333.png,3
betterave/001145__rot-180.png,2
betterave/000618__flipv.png,2
epinard/000999.png,4
weeds/DSC01560_geotag_ROI_24.png,0
weeds/DSC01512_geotag_ROI_29.png,0
betterave/001299__rot90.png,2
hors_type/DSC01567_geotag_ROI_30__rot-90.png,1
epinard/000400__fliph.png,4
hors_type/DSC01521_geotag_ROI_11__rot-90.png,1
betterave/001895__rot-180.png,2
hors_type/DSC01547_geotag_ROI_4__fliph.png,1
betterave/001853__flipv.png,2
hors_type/DSC01530_geotag_ROI_22__flipv.png,1
betterave/000653__fliph.png,2
epinard/001264__flipv.png,4
weeds/DSC01487_geotag_ROI_4.png,0
hors_type/DSC01623_geotag_ROI_56__flipv.png,1
hors_type/DSC01570_geotag_ROI_8__rot-90.png,1
betterave/001684__rot90.png,2
epinard/000461.png,4
epinard/000269__flipv.png,4
weeds/DSC01599_geotag_ROI_3.png,0
weeds/DSC01617_geotag_ROI_30.png,0
epinard/001137.png,4
weeds/021673.png,0
persil/001309.png,3
epinard/000104.png,4
persil/001500.png,3
persil/001735__flipv.png,3
hors_type/DSC01562_geotag_ROI_61.png,1
betterave/000553.png,2
betterave/001979__fliph.png,2
weeds/DSC01620_geotag_ROI_101.png,0
persil/000078__flipv.png,3
betterave/001515.png,2
epinard/001291.png,4
betterave/000899__flipv.png,2
epinard/000647__fliph.png,4
epinard/000976__flipv.png,4
epinard/000562__fliph.png,4
persil/000390__flipv.png,3
persil/000818.png,3
betterave/000940__rot-180.png,2
persil/001893.png,3
persil/001901.png,3
epinard/000636.png,4
betterave/001348__flipv.png,2
persil/000186__flipv.png,3
hors_type/DSC01631_geotag_ROI_10__fliph.png,1
hors_type/DSC01570_geotag_ROI_14__fliph.png,1
hors_type/DSC01541_geotag_ROI_4__fliph.png,1
persil/001505.png,3
epinard/000711__flipv.png,4
epinard/000433__fliph.png,4
weeds/DSC01605_geotag_ROI_172.png,0
persil/001237.png,3
betterave/000697__flipv.png,2
weeds/022826.png,0
epinard/000114.png,4
hors_type/DSC01503_geotag_ROI_7__rot-90.png,1
betterave/001400__rot-180.png,2
weeds/022486.png,0
persil/001578.png,3
betterave/000906.png,2
weeds/DSC01487_geotag_ROI_89.png,0
epinard/001168__fliph.png,4
persil/000027.png,3
epinard/000146__flipv.png,4
persil/001334__flipv.png,3
epinard/000076__fliph.png,4
weeds/DSC01617_geotag_ROI_44.png,0
weeds/DSC01604_geotag_ROI_129.png,0
epinard/000597__fliph.png,4
hors_type/DSC01562_geotag_ROI_65__fliph.png,1
persil/001895.png,3
weeds/DSC01604_geotag_ROI_131.png,0
persil/001352__flipv.png,3
betterave/000788__fliph.png,2
weeds/DSC01613_geotag_ROI_13.png,0
weeds/DSC01604_geotag_ROI_31.png,0
betterave/001187__fliph.png,2
betterave/001969__fliph.png,2
hors_type/DSC01518_geotag_ROI_5__rot-90.png,1
weeds/DSC01619_geotag_ROI_3.png,0
epinard/000482__flipv.png,4
epinard/000917__fliph.png,4
weeds/DSC01482_geotag_ROI_60.png,0
persil/000480__flipv.png,3
epinard/000686__fliph.png,4
epinard/000538__fliph.png,4
weeds/DSC01605_geotag_ROI_286.png,0
betterave/001854__flipv.png,2
persil/000114__flipv.png,3
betterave/001525__fliph.png,2
weeds/DSC01560_geotag_ROI_67.png,0
hors_type/DSC01570_geotag_ROI_1__flipv.png,1
betterave/001839.png,2
persil/000722.png,3
weeds/DSC01520_geotag_ROI_10.png,0
weeds/DSC01486_geotag_ROI_74.png,0
weeds/DSC01611_geotag_ROI_17.png,0
betterave/001280.png,2
persil/000734__flipv.png,3
hors_type/DSC01553_geotag_ROI_5__rot90.png,1
epinard/000710.png,4
hors_type/DSC01570_geotag_ROI_14__rot-90.png,1
epinard/000039.png,4
persil/000829__flipv.png,3
epinard/001126.png,4
weeds/DSC01603_geotag_ROI_21.png,0
hors_type/DSC01506_geotag_ROI_16__flipv.png,1
weeds/DSC01553_geotag_ROI_33.png,0
epinard/001218.png,4
weeds/DSC01619_geotag_ROI_17.png,0
persil/001088__flipv.png,3
epinard/000796.png,4
persil/001310__flipv.png,3
betterave/001912__fliph.png,2
epinard/000969__fliph.png,4
hors_type/DSC01634_geotag_ROI_7.png,1
persil/000702.png,3
betterave/001066__rot90.png,2
hors_type/DSC01608_geotag_ROI_10.png,1
persil/000749.png,3
weeds/DSC01605_geotag_ROI_124.png,0
betterave/001805__rot90.png,2
persil/000756__flipv.png,3
weeds/DSC01482_geotag_ROI_114.png,0
persil/001347__flipv.png,3
persil/001190__flipv.png,3
persil/000362.png,3
betterave/001162.png,2
betterave/001936__flipv.png,2
weeds/DSC01616_geotag_ROI_34.png,0
persil/001318__flipv.png,3
epinard/000983__flipv.png,4
persil/001159.png,3
weeds/DSC01605_geotag_ROI_376.png,0
epinard/000882__flipv.png,4
persil/001782__flipv.png,3
hors_type/DSC01553_geotag_ROI_14__rot-90.png,1
betterave/001330.png,2
epinard/001137__flipv.png,4
persil/000315.png,3
hors_type/DSC01544_geotag_ROI_6__rot-90.png,1
betterave/001622__rot90.png,2
epinard/000138__flipv.png,4
epinard/000379.png,4
epinard/000801__flipv.png,4
betterave/001592__flipv.png,2
weeds/DSC01618_geotag_ROI_23.png,0
epinard/000439.png,4
betterave/001833__flipv.png,2
betterave/000683__rot90.png,2
betterave/000953__fliph.png,2
persil/000107__flipv.png,3
persil/001278__flipv.png,3
hors_type/DSC01610_geotag_ROI_1__rot90.png,1
epinard/000017.png,4
weeds/DSC01484_geotag_ROI_1.png,0
betterave/001824__flipv.png,2
epinard/000675__flipv.png,4
hors_type/DSC01579_geotag_ROI_0__fliph.png,1
betterave/001554__rot90.png,2
epinard/001256__fliph.png,4
epinard/000329.png,4
betterave/001480__rot-180.png,2
persil/001201.png,3
persil/000299.png,3
persil/000133.png,3
weeds/DSC01565_geotag_ROI_14.png,0
betterave/001370__fliph.png,2
persil/001947__flipv.png,3
persil/001048.png,3
hors_type/DSC01623_geotag_ROI_68__rot-90.png,1
weeds/DSC01590_geotag_ROI_38.png,0
weeds/DSC01508_geotag_ROI_6.png,0
epinard/000198.png,4
persil/001620.png,3
hors_type/DSC01599_geotag_ROI_42__fliph.png,1
persil/000688__flipv.png,3
persil/000322.png,3
weeds/DSC01491_geotag_ROI_31.png,0
hors_type/DSC01527_geotag_ROI_6__rot90.png,1
hors_type/DSC01617_geotag_ROI_43__rot90.png,1
persil/001366__flipv.png,3
epinard/000685.png,4
hors_type/DSC01515_geotag_ROI_1.png,1
weeds/DSC01494_geotag_ROI_26.png,0
hors_type/DSC01553_geotag_ROI_48__rot-90.png,1
weeds/009398.png,0
weeds/DSC01605_geotag_ROI_536.png,0
betterave/001421__rot90.png,2
